Time (h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),Sugar feed rate(Fs:L/h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Oxygen Uptake Rate(OUR:(g min^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Fault reference(Fault_ref:Fault ref),Batch_Number
63.6,0.0017848,10.305,6.6741,6.4965,297.99,1.663,76.0,60.0,100.0,1.4137,,0.0,44
63.8,0.0018266,10.252,6.7107,6.4995,298.0,1.6674,76.0,60.0,100.0,1.438,,0.0,44
64.0,0.0017737,10.354,6.747,6.5038,297.99,1.6718,76.0,60.0,100.0,1.4386,,0.0,44
64.2,0.0018206,10.288,6.7835,6.5059,298.0,1.6762,80.0,60.0,100.0,1.4661,,0.0,44
64.4,0.0018065,10.319,6.8199,6.5075,298.0,1.6806,80.0,60.0,100.0,1.4702,,0.0,44
64.6,0.0018385,10.238,6.8565,6.5067,298.0,1.685,80.0,60.0,100.0,1.5073,,0.0,44
64.8,0.0018179,10.28,6.8931,6.5056,298.0,1.6895,80.0,60.0,100.0,1.5128,,0.0,44
65.0,0.0018041,10.32,6.9298,6.5053,298.0,1.6939,80.0,60.0,100.0,1.5033,,0.0,44
65.2,0.0017508,10.432,6.9659,6.5048,298.0,1.6983,80.0,60.0,100.0,1.4803,,0.0,44
65.4,0.0017725,10.397,7.0024,6.5034,298.0,1.7027,80.0,60.0,100.0,1.4913,,0.0,44
65.6,0.0017749,10.4,7.0389,6.502,298.0,1.7071,80.0,60.0,100.0,1.5058,,0.0,44
65.8,0.0018011,10.376,7.0755,6.5004,298.0,1.7115,80.0,60.0,100.0,1.5217,,0.0,44
66.0,0.0018294,10.376,7.1124,6.4989,298.0,1.716,80.0,60.0,100.0,1.522,,0.0,44
66.2,0.0018431,10.367,7.1492,6.4988,298.01,1.7205,80.0,60.0,100.0,1.5292,,0.0,44
66.4,0.0018288,10.397,7.1861,6.4983,298.01,1.7251,80.0,60.0,100.0,1.5411,,0.0,44
66.6,0.0018049,10.472,7.223,6.4974,298.0,1.7295,80.0,60.0,100.0,1.5393,,0.0,44
66.8,0.0017795,10.537,7.2595,6.4985,298.0,1.7339,80.0,60.0,100.0,1.5454,,0.0,44
67.0,0.0017338,10.618,7.2956,6.5003,297.99,1.7383,80.0,60.0,100.0,1.5404,,0.0,44
67.2,0.0017032,10.692,7.3318,6.5035,297.99,1.7426,80.0,60.0,100.0,1.5288,,0.0,44
67.4,0.0016505,10.795,7.3677,6.5081,297.98,1.7468,80.0,60.0,100.0,1.5186,,0.0,44
67.6,0.0015978,10.913,7.4029,6.5122,297.97,1.7509,80.0,60.0,100.0,1.4926,,0.0,44
67.8,0.0015779,10.93,7.4377,6.5133,297.97,1.7549,80.0,60.0,100.0,1.5034,,0.0,44
68.0,0.0015226,11.029,7.4719,6.5126,297.96,1.7588,80.0,60.0,100.0,1.5021,,0.0,44
68.2,0.0015611,11.004,7.5064,6.5061,297.96,1.7628,84.0,60.0,100.0,1.5055,,0.0,44
68.4,0.0015519,11.032,7.541,6.4988,297.96,1.7668,84.0,60.0,100.0,1.5152,,0.0,44
68.6,0.0015371,11.094,7.5756,6.493,297.95,1.7707,84.0,60.0,100.0,1.5108,,0.0,44
68.8,0.0015358,11.126,7.61,6.4888,297.97,1.7746,84.0,60.0,100.0,1.5045,,0.0,44
69.0,0.0015256,11.191,7.644,6.4878,297.96,1.7785,84.0,60.0,100.0,1.5034,,0.0,44
69.2,0.001532,11.206,7.678,6.491,297.95,1.7824,84.0,60.0,100.0,1.5113,,0.0,44
69.4,0.0015516,11.221,7.7117,6.4964,297.96,1.7864,84.0,60.0,100.0,1.519,,0.0,44
69.6,0.0015374,11.279,7.7455,6.5011,297.95,1.7903,84.0,60.0,100.0,1.5155,,0.0,44
69.8,0.0015321,11.305,7.7795,6.5053,297.99,1.7942,84.0,60.0,100.0,1.5176,,0.0,44
70.0,0.0015541,11.279,7.8137,6.5082,297.97,1.7982,84.0,60.0,100.0,1.5305,,0.0,44
70.2,0.0015459,11.272,7.8481,6.5104,297.95,1.8022,84.0,60.0,100.0,1.5445,,0.0,44
70.4,0.0015416,11.3,7.8822,6.511,297.95,1.8062,84.0,60.0,100.0,1.5472,,0.0,44
70.6,0.0015173,11.341,7.9162,6.5099,297.96,1.8101,84.0,60.0,100.0,1.5456,,0.0,44
70.8,0.0015053,11.338,7.9501,6.5062,297.95,1.8141,84.0,60.0,100.0,1.5618,,0.0,44
71.0,0.0014866,11.4,7.9839,6.5007,297.95,1.818,84.0,60.0,100.0,1.548,,0.0,44
71.2,0.0014822,11.437,8.0175,6.4965,297.97,1.8219,84.0,60.0,100.0,1.5433,,0.0,44
71.4,0.0014453,11.511,8.0506,6.494,297.95,1.8258,84.0,60.0,100.0,1.5408,,0.0,44
71.6,0.0014187,11.606,8.0835,6.4952,297.94,1.8296,84.0,60.0,100.0,1.5246,,0.0,44
71.8,0.0014011,11.672,8.1163,6.4985,297.95,1.8334,84.0,60.0,100.0,1.5164,,0.0,44
72.0,0.0014087,11.678,8.1492,6.5018,297.94,1.8371,84.0,60.0,100.0,1.5201,20.831,0.0,44
72.2,0.0015204,11.535,8.1835,6.5027,298.0,1.8411,90.0,60.0,100.0,1.5613,,0.0,44
72.4,0.0015121,11.583,8.2176,6.5025,297.97,1.8451,90.0,60.0,100.0,1.5665,,0.0,44
72.6,0.0015255,11.59,8.252,6.5014,297.95,1.8491,90.0,60.0,100.0,1.5723,,0.0,44
72.8,0.0015259,11.605,8.2863,6.5011,297.99,1.8531,90.0,60.0,100.0,1.5843,,0.0,44
73.0,0.0014885,11.707,8.3202,6.5013,297.96,1.8571,90.0,60.0,100.0,1.5652,,0.0,44
73.2,0.0014696,11.769,8.3537,6.501,297.95,1.861,90.0,60.0,100.0,1.5551,,0.0,44
73.4,0.0014479,11.819,8.3875,6.5025,297.97,1.8649,90.0,60.0,100.0,1.5585,,0.0,44
73.6,0.0014555,11.82,8.4213,6.5031,297.95,1.8688,90.0,60.0,100.0,1.5691,,0.0,44
73.8,0.0014879,11.79,8.4555,6.5021,297.94,1.8728,90.0,60.0,100.0,1.5811,,0.0,44
74.0,0.0014824,11.831,8.4895,6.5007,297.96,1.8767,90.0,60.0,100.0,1.582,,0.0,44
74.2,0.0015031,11.831,8.5239,6.4985,297.95,1.8807,90.0,60.0,100.0,1.5866,,0.0,44
74.4,0.0015338,11.825,8.5583,6.4954,297.95,1.8848,90.0,60.0,100.0,1.5929,,0.0,44
74.6,0.0015331,11.857,8.5928,6.4935,297.97,1.8889,90.0,60.0,100.0,1.5978,,0.0,44
74.8,0.0015594,11.852,8.6272,6.4929,297.96,1.893,90.0,60.0,100.0,1.6134,,0.0,44
75.0,0.0015262,11.935,8.6613,6.495,297.95,1.8971,90.0,60.0,100.0,1.611,,0.0,44
75.2,0.0015348,10.52,8.7045,6.4991,298.04,1.9012,90.0,60.0,100.0,1.9127,,0.0,44
75.4,0.0015572,10.461,8.7476,6.5007,298.09,1.9054,90.0,60.0,100.0,1.9636,,0.0,44
75.6,0.0015975,10.358,8.791,6.5007,298.13,1.9096,90.0,60.0,100.0,1.9942,,0.0,44
75.8,0.001609,10.316,8.834,6.5007,298.15,1.9139,90.0,60.0,100.0,2.0065,,0.0,44
76.0,0.0016265,10.23,8.8771,6.5007,298.16,1.9182,90.0,60.0,100.0,2.0325,,0.0,44
76.2,0.0022174,9.4271,8.9206,6.4923,298.2,1.9233,116.0,60.0,100.0,2.2157,,0.0,44
76.4,0.0022603,9.3384,8.964,6.4869,298.22,1.9289,116.0,60.0,100.0,2.2625,,0.0,44
76.6,0.0022788,9.2786,9.0071,6.484,298.22,1.9347,116.0,60.0,100.0,2.2802,,0.0,44
76.8,0.002197,9.3612,9.0509,6.4859,298.21,1.9404,116.0,60.0,100.0,2.2639,,0.0,44
77.0,0.0021516,9.4121,9.0946,6.49,298.18,1.9459,116.0,60.0,100.0,2.245,,0.0,44
77.2,0.0021903,9.331,9.1378,6.4937,298.17,1.9515,116.0,60.0,100.0,2.2555,,0.0,44
77.4,0.002112,9.4254,9.1813,6.4991,298.14,1.957,116.0,60.0,100.0,2.2247,,0.0,44
77.6,0.002066,9.445,9.2247,6.5043,298.12,1.9625,116.0,60.0,100.0,2.2059,,0.0,44
77.8,0.0021062,9.3627,9.268,6.5074,298.09,1.9679,116.0,60.0,100.0,2.2088,,0.0,44
78.0,0.0021508,9.2417,9.3112,6.5086,298.08,1.9735,116.0,60.0,100.0,2.2362,,0.0,44
78.2,0.0021874,9.1644,9.3545,6.5076,298.06,1.9791,116.0,60.0,100.0,2.253,,0.0,44
78.4,0.0021796,9.1387,9.3982,6.5064,298.05,1.9847,116.0,60.0,100.0,2.2581,,0.0,44
78.6,0.0021538,9.122,9.4424,6.5044,298.04,1.9903,116.0,60.0,100.0,2.2561,,0.0,44
78.8,0.0021803,9.0553,9.4869,6.5004,298.03,1.9959,116.0,60.0,100.0,2.2598,,0.0,44
79.0,0.0021602,9.0474,9.5313,6.4962,298.02,2.0014,116.0,60.0,100.0,2.2573,,0.0,44
79.2,0.002159,9.019,9.576,6.4937,298.01,2.007,116.0,60.0,100.0,2.2535,,0.0,44
79.4,0.002221,8.9072,9.6203,6.4938,298.0,2.0127,116.0,60.0,100.0,2.2765,,0.0,44
79.6,0.0022639,8.7947,9.664,6.4943,298.0,2.0185,116.0,60.0,100.0,2.3084,,0.0,44
79.8,0.002258,8.7469,9.708,6.4943,298.0,2.0243,116.0,60.0,100.0,2.319,,0.0,44
80.0,0.0022844,8.6595,9.7524,6.4942,298.0,2.0302,116.0,60.0,100.0,2.3328,,0.0,44
80.2,0.0013875,10.083,9.7942,6.5077,297.93,2.0349,90.0,60.0,100.0,2.0595,,0.0,44
80.4,0.0013658,10.079,9.8358,6.5198,298.3,2.0388,90.0,60.0,100.0,2.0127,,0.0,44
80.6,0.0013826,10.014,9.8774,6.5301,298.18,2.0426,90.0,60.0,100.0,2.0142,,0.0,44
80.8,0.0013637,9.9564,9.919,6.5349,298.08,2.0464,90.0,60.0,100.0,2.0304,,0.0,44
81.0,0.0013686,9.8593,9.9611,6.5305,298.02,2.0502,90.0,60.0,100.0,2.0527,,0.0,44
81.2,0.0013518,9.7976,10.004,6.5161,297.98,2.054,90.0,60.0,100.0,2.0714,,0.0,44
81.4,0.0013876,9.6676,10.047,6.4973,297.96,2.0578,90.0,60.0,100.0,2.1101,,0.0,44
81.6,0.0013767,9.6707,10.09,6.4822,297.95,2.0617,90.0,60.0,100.0,2.1126,,0.0,44
81.8,0.001392,9.6298,10.133,6.4745,297.95,2.0655,90.0,60.0,100.0,2.1224,,0.0,44
82.0,0.0013742,9.6856,10.175,6.4751,298.16,2.0693,90.0,60.0,100.0,2.1087,,0.0,44
82.2,0.0013784,9.6973,10.217,6.4817,298.12,2.0731,90.0,60.0,100.0,2.1056,,0.0,44
82.4,0.0013879,9.6699,10.259,6.4913,298.09,2.0769,90.0,60.0,100.0,2.1081,,0.0,44
82.6,0.001361,9.6869,10.301,6.5017,298.05,2.0807,90.0,60.0,100.0,2.1076,,0.0,44
82.8,0.0013625,9.6573,10.342,6.5119,298.03,2.0845,90.0,60.0,100.0,2.109,,0.0,44
83.0,0.00137,9.5989,10.384,6.5201,298.01,2.0882,90.0,60.0,100.0,2.1187,,0.0,44
83.2,0.0013413,9.5956,10.426,6.5244,298.0,2.092,90.0,60.0,100.0,2.1228,,0.0,44
83.4,0.0013377,9.5333,10.467,6.526,298.0,2.0957,90.0,60.0,100.0,2.1284,,0.0,44
83.6,0.0013023,9.5127,10.508,6.5222,298.0,2.0994,90.0,60.0,100.0,2.1331,,0.0,44
83.8,0.0012789,9.4989,10.549,6.5145,297.99,2.103,90.0,60.0,100.0,2.1337,,0.0,44
84.0,0.0012522,9.499,10.59,6.5032,297.99,2.1066,90.0,60.0,100.0,2.1292,22.659,0.0,44
84.2,0.0012643,9.4335,10.631,6.4909,297.99,2.1102,90.0,60.0,100.0,2.1414,,0.0,44
84.4,0.0012717,9.4138,10.672,6.4848,297.99,2.1137,90.0,60.0,100.0,2.1441,,0.0,44
84.6,0.0012356,9.4599,10.712,6.4826,297.98,2.1173,90.0,60.0,100.0,2.138,,0.0,44
84.8,0.0012484,9.4429,10.753,6.4862,297.98,2.1208,90.0,60.0,100.0,2.1311,,0.0,44
85.0,0.001231,9.4802,10.793,6.494,297.97,2.1244,90.0,60.0,100.0,2.1199,,0.0,44
85.2,0.0012187,9.4876,10.833,6.5024,297.97,2.1279,90.0,60.0,100.0,2.1111,,0.0,44
85.4,0.0012094,9.4869,10.872,6.5101,297.97,2.1313,90.0,60.0,100.0,2.0997,,0.0,44
85.6,0.0012203,9.4323,10.912,6.5122,297.98,2.1348,90.0,60.0,100.0,2.101,,0.0,44
85.8,0.0012199,9.4216,10.952,6.5119,297.98,2.1383,90.0,60.0,100.0,2.0943,,0.0,44
86.0,0.0012207,9.3537,10.992,6.509,297.98,2.1418,90.0,60.0,100.0,2.1126,,0.0,44
86.2,0.0012057,9.3592,11.033,6.5057,297.99,2.1452,90.0,60.0,100.0,2.1063,,0.0,44
86.4,0.0012363,9.2564,11.073,6.5018,297.99,2.1487,90.0,60.0,100.0,2.1227,,0.0,44
86.6,0.0012404,9.2022,11.114,6.4984,297.99,2.1522,90.0,60.0,100.0,2.1401,,0.0,44
86.8,0.0012075,9.2454,11.153,6.4952,297.99,2.1557,90.0,60.0,100.0,2.1297,,0.0,44
87.0,0.0011677,9.3071,11.193,6.4932,297.99,2.1591,90.0,60.0,100.0,2.1168,,0.0,44
87.2,0.0011501,9.3309,11.231,6.4944,297.98,2.1624,90.0,60.0,100.0,2.1024,,0.0,44
87.4,0.0011557,9.2826,11.271,6.4971,297.98,2.1657,90.0,60.0,100.0,2.1128,,0.0,44
87.6,0.0011245,9.318,11.31,6.5018,297.97,2.169,90.0,60.0,100.0,2.1081,,0.0,44
87.8,0.049533,12.486,11.33,6.5225,297.93,2.1718,90.0,60.0,100.0,1.7629,,0.0,44
88.0,0.16654,12.524,11.318,6.5683,297.98,2.1722,90.0,60.0,100.0,1.385,,0.0,44
88.2,0.28524,12.388,11.307,6.5864,297.89,2.1722,90.0,60.0,100.0,1.357,,0.0,44
88.4,0.36624,7.7013,11.296,6.5732,298.05,2.1721,90.0,60.0,100.0,1.4059,,0.0,44
88.6,0.0010816,8.6999,11.298,6.4415,298.3,2.1808,90.0,60.0,100.0,2.8515,,0.0,44
88.8,0.051999,12.303,11.318,6.4347,298.06,2.1852,90.0,60.0,100.0,1.8482,,0.0,44
89.0,0.16854,12.471,11.305,6.4751,297.87,2.1858,90.0,60.0,100.0,1.366,,0.0,44
89.2,0.28793,12.494,11.293,6.522,297.99,2.1858,90.0,60.0,100.0,1.2991,,0.0,44
89.4,0.40962,12.44,11.281,6.5633,297.84,2.1856,90.0,60.0,100.0,1.3026,,0.0,44
89.6,0.53267,12.289,11.27,6.577,298.14,2.1855,90.0,60.0,100.0,1.3377,,0.0,44
89.8,0.65955,12.216,11.259,6.5746,297.91,2.1854,90.0,60.0,100.0,1.3559,,0.0,44
90.0,0.56405,1.0,11.249,6.5058,298.59,2.1864,90.0,60.0,100.0,2.1827,,0.0,44
90.2,0.0029299,3.6232,11.238,6.3591,298.64,1.7918,90.0,75.0,100.0,3.8123,,0.0,44
90.4,0.00098346,9.9093,11.271,6.3581,298.16,1.7734,90.0,75.0,100.0,2.1746,,0.0,44
90.6,0.00095036,10.194,11.305,6.3851,297.91,1.7746,90.0,75.0,100.0,1.9192,,0.0,44
90.8,0.00096567,10.342,11.338,6.4197,298.14,1.7769,90.0,75.0,100.0,1.8612,,0.0,44
91.0,0.00094437,10.514,11.369,6.4546,297.95,1.7792,90.0,75.0,100.0,1.8097,,0.0,44
91.2,0.00092754,10.607,11.399,6.4871,297.84,1.7816,90.0,75.0,100.0,1.7907,,0.0,44
91.4,0.00096604,10.514,11.431,6.5158,298.0,1.7839,90.0,75.0,100.0,1.8205,,0.0,44
91.6,0.00096481,10.491,11.462,6.5406,297.9,1.7863,90.0,75.0,100.0,1.8184,,0.0,44
91.8,0.00099317,10.354,11.495,6.561,298.25,1.7887,90.0,75.0,100.0,1.8329,,0.0,44
92.0,0.00099834,9.9297,11.531,6.5642,298.09,1.7911,90.0,75.0,100.0,1.9171,,0.0,44
92.2,0.001007,9.6716,11.568,6.5383,297.99,1.7935,90.0,75.0,100.0,1.9816,,0.0,44
92.4,0.0010078,9.5895,11.606,6.5036,297.93,1.796,90.0,75.0,100.0,1.9942,,0.0,44
92.6,0.001006,9.5641,11.645,6.4726,298.09,1.7984,90.0,75.0,100.0,1.9909,,0.0,44
92.8,0.0010306,9.5087,11.683,6.4506,298.04,1.8009,90.0,75.0,100.0,2.0168,,0.0,44
93.0,0.0010142,9.6224,11.721,6.4451,298.0,1.8034,90.0,75.0,100.0,1.9765,,0.0,44
93.2,0.0010404,9.6306,11.759,6.4514,297.97,1.8059,90.0,75.0,100.0,1.9724,,0.0,44
93.4,0.0010542,9.6898,11.796,6.4676,297.95,1.8084,90.0,75.0,100.0,1.9501,,0.0,44
93.6,0.0010497,9.7603,11.833,6.4861,297.94,1.8109,90.0,75.0,100.0,1.9156,,0.0,44
93.8,0.0010904,9.6772,11.87,6.5039,298.05,1.8135,90.0,75.0,100.0,1.9303,,0.0,44
94.0,0.0011158,9.602,11.908,6.5193,298.03,1.8161,90.0,75.0,100.0,1.9492,,0.0,44
94.2,0.0010984,9.5709,11.945,6.5329,298.01,1.8188,90.0,75.0,100.0,1.9632,,0.0,44
94.4,0.0010863,9.5329,11.983,6.5435,298.0,1.8214,90.0,75.0,100.0,1.9694,,0.0,44
94.6,0.0010639,9.4753,12.021,6.5469,297.99,1.8239,90.0,75.0,100.0,1.9894,,0.0,44
94.8,0.0011084,9.2705,12.059,6.5407,298.0,1.8265,90.0,75.0,100.0,2.0336,,0.0,44
95.0,0.001095,9.2057,12.099,6.5241,298.01,1.8292,90.0,75.0,100.0,2.046,,0.0,44
95.2,0.0010818,9.1673,12.138,6.5029,298.01,1.8317,90.0,75.0,100.0,2.0557,,0.0,44
95.4,0.001038,9.2281,12.177,6.4833,298.0,1.8343,90.0,75.0,100.0,2.0477,,0.0,44
95.6,0.0010307,9.2555,12.216,6.4716,298.0,1.8367,90.0,75.0,100.0,2.0443,,0.0,44
95.8,0.0010731,9.1846,12.255,6.4713,298.0,1.8393,90.0,75.0,100.0,2.0522,,0.0,44
96.0,0.0010387,9.281,12.293,6.4797,297.99,1.8418,90.0,75.0,100.0,2.0305,23.939,0.0,44
96.2,0.00099965,9.3882,12.33,6.4921,297.98,1.8442,90.0,75.0,100.0,2.0085,,0.0,44
96.4,0.0010156,9.3653,12.368,6.5049,297.98,1.8466,90.0,75.0,100.0,2.0034,,0.0,44
96.6,0.00099899,9.3896,12.405,6.515,297.98,1.849,90.0,75.0,100.0,1.9926,,0.0,44
96.8,0.0010113,9.3413,12.442,6.5215,297.98,1.8514,90.0,75.0,100.0,1.9845,,0.0,44
97.0,0.0010101,9.3046,12.48,6.5239,297.98,1.8538,90.0,75.0,100.0,1.9785,,0.0,44
97.2,0.0010045,9.2701,12.518,6.5214,297.98,1.8561,90.0,75.0,100.0,1.9739,,0.0,44
97.4,0.00097582,9.2635,12.556,6.5151,297.99,1.8584,90.0,75.0,100.0,1.9838,,0.0,44
97.6,0.00095495,9.2869,12.593,6.5066,297.99,1.8607,90.0,75.0,100.0,1.9722,,0.0,44
97.8,0.00095616,9.2548,12.63,6.4972,297.99,1.863,90.0,75.0,100.0,1.9749,,0.0,44
98.0,0.00094138,9.2816,12.666,6.4891,297.99,1.8652,90.0,75.0,100.0,1.9677,,0.0,44
98.2,0.00095133,9.2337,12.703,6.4835,297.99,1.8674,90.0,75.0,100.0,1.9869,,0.0,44
98.4,0.00091883,9.3344,12.739,6.4836,297.98,1.8696,90.0,75.0,100.0,1.9522,,0.0,44
98.6,0.00093843,9.3092,12.775,6.486,297.98,1.8718,90.0,75.0,100.0,1.9551,,0.0,44
98.8,0.00096617,9.2755,12.812,6.4894,297.98,1.874,90.0,75.0,100.0,1.9516,,0.0,44
99.0,0.00096787,9.2554,12.849,6.4955,297.99,1.8762,90.0,75.0,100.0,1.9617,,0.0,44
99.2,0.00096451,9.2703,12.885,6.5005,297.99,1.8784,90.0,75.0,100.0,1.945,,0.0,44
99.4,0.00096098,9.2675,12.922,6.5044,297.99,1.8807,90.0,75.0,100.0,1.9374,,0.0,44
99.6,0.0009364,9.29,12.958,6.5087,297.98,1.8829,90.0,75.0,100.0,1.9375,,0.0,44
99.8,0.00093058,9.2573,12.994,6.5113,297.99,1.885,90.0,75.0,100.0,1.9465,,0.0,44
100.0,0.0009253,9.2348,13.029,6.5115,297.99,1.8872,90.0,75.0,100.0,1.9474,,0.0,44
100.2,0.00093571,8.375,13.065,6.5368,297.99,1.879,90.0,75.0,100.0,1.9346,,0.0,44
100.4,0.00095301,8.293,13.101,6.5523,297.99,1.8659,90.0,75.0,100.0,1.9176,,0.0,44
100.6,0.00095912,8.1458,13.138,6.5446,298.0,1.8524,90.0,75.0,100.0,1.9298,,0.0,44
100.8,0.00099379,7.9652,13.176,6.5222,298.01,1.8389,90.0,75.0,100.0,1.9476,,0.0,44
101.0,0.00099527,7.9214,13.215,6.493,298.02,1.8254,90.0,75.0,100.0,1.9218,,0.0,44
101.2,0.0010357,7.8207,13.254,6.4683,298.03,1.8119,90.0,75.0,100.0,1.935,,0.0,44
101.4,0.0010628,7.814,13.294,6.4573,298.03,1.7985,90.0,75.0,100.0,1.9166,,0.0,44
101.6,0.0010727,7.8575,13.333,6.4612,298.02,1.7851,90.0,75.0,100.0,1.8854,,0.0,44
101.8,0.0010825,7.9043,13.373,6.4805,298.02,1.7716,90.0,75.0,100.0,1.8477,,0.0,44
102.0,0.0011148,7.8548,13.413,6.507,298.01,1.7582,90.0,75.0,100.0,1.8428,,0.0,44
102.2,0.0010992,7.8512,13.453,6.503,298.01,1.7556,90.0,75.0,100.0,1.8479,,0.0,44
102.4,0.0010733,7.8889,13.493,6.5006,298.0,1.7575,90.0,75.0,100.0,1.8362,,0.0,44
102.6,0.001072,7.8713,13.533,6.4973,298.0,1.7598,90.0,75.0,100.0,1.8398,,0.0,44
102.8,0.0010781,7.8558,13.572,6.4949,298.0,1.762,90.0,75.0,100.0,1.8345,,0.0,44
103.0,0.0010428,7.9335,13.611,6.4959,297.99,1.7643,90.0,75.0,100.0,1.8123,,0.0,44
103.2,0.0010381,7.9419,13.65,6.4998,297.99,1.7665,90.0,75.0,100.0,1.8104,,0.0,44
103.4,0.0010299,7.95,13.688,6.5032,297.98,1.7686,90.0,75.0,100.0,1.7959,,0.0,44
103.6,0.0010415,7.909,13.727,6.506,297.98,1.7708,90.0,75.0,100.0,1.8006,,0.0,44
103.8,0.0010374,7.8889,13.765,6.5082,297.98,1.773,90.0,75.0,100.0,1.8005,,0.0,44
104.0,0.0010451,7.8438,13.804,6.5067,297.99,1.7752,90.0,75.0,100.0,1.8077,,0.0,44
104.2,0.0010411,7.8516,13.842,6.5056,297.99,1.7773,90.0,75.0,100.0,1.788,,0.0,44
104.4,0.001027,7.8391,13.881,6.5032,297.99,1.7795,90.0,75.0,100.0,1.7965,,0.0,44
104.6,0.0010299,7.8153,13.92,6.5017,297.99,1.7816,90.0,75.0,100.0,1.7901,,0.0,44
104.8,0.0010519,7.7543,13.959,6.5012,297.99,1.7838,90.0,75.0,100.0,1.7974,,0.0,44
105.0,0.0010645,7.6895,13.998,6.5,298.0,1.786,90.0,75.0,100.0,1.814,,0.0,44
105.2,0.0010473,7.6911,14.038,6.4992,298.0,1.7882,90.0,75.0,100.0,1.8226,,0.0,44
105.4,0.001037,7.7093,14.077,6.499,298.0,1.7904,90.0,75.0,100.0,1.8088,,0.0,44
105.6,0.0010549,7.6438,14.116,6.4993,298.0,1.7926,90.0,75.0,100.0,1.8389,,0.0,44
105.8,0.0010907,7.5546,14.156,6.5,298.0,1.7948,90.0,75.0,100.0,1.8581,,0.0,44
106.0,0.0010796,7.562,14.196,6.5014,298.0,1.7971,90.0,75.0,100.0,1.849,,0.0,44
106.2,0.0010839,7.5529,14.236,6.5041,298.0,1.7993,90.0,75.0,100.0,1.8378,,0.0,44
106.4,0.0010445,7.627,14.275,6.507,298.0,1.8015,90.0,75.0,100.0,1.8113,,0.0,44
106.6,0.0010532,7.5763,14.315,6.5093,298.0,1.8036,90.0,75.0,100.0,1.8214,,0.0,44
106.8,0.0010548,7.527,14.354,6.5093,298.0,1.8058,90.0,75.0,100.0,1.8303,,0.0,44
107.0,0.0010523,7.502,14.394,6.5069,298.0,1.808,90.0,75.0,100.0,1.8345,,0.0,44
107.2,0.0010239,7.5289,14.433,6.5032,298.0,1.8101,90.0,75.0,100.0,1.8387,,0.0,44
107.4,0.00099213,7.5948,14.472,6.5003,297.99,1.8122,90.0,75.0,100.0,1.8055,,0.0,44
107.6,0.0010082,7.5337,14.512,6.4982,297.99,1.8142,90.0,75.0,100.0,1.8121,,0.0,44
107.8,0.00099564,7.5497,14.55,6.4989,297.99,1.8163,90.0,75.0,100.0,1.8201,,0.0,44
108.0,0.0010032,7.5284,14.589,6.4995,297.99,1.8184,90.0,75.0,100.0,1.8122,25.066,0.0,44
108.2,0.00099558,7.5152,14.628,6.5013,297.99,1.8204,90.0,75.0,100.0,1.8192,,0.0,44
108.4,0.00097421,7.5458,14.666,6.5034,297.99,1.8224,90.0,75.0,100.0,1.812,,0.0,44
108.6,0.00096706,7.5416,14.703,6.5042,297.99,1.8245,90.0,75.0,100.0,1.8012,,0.0,44
108.8,0.00097997,7.4847,14.742,6.5044,297.99,1.8265,90.0,75.0,100.0,1.8127,,0.0,44
109.0,0.00096044,7.5116,14.779,6.5054,297.99,1.8285,90.0,75.0,100.0,1.8033,,0.0,44
109.2,0.00098504,7.4233,14.818,6.5039,297.99,1.8305,90.0,75.0,100.0,1.824,,0.0,44
109.4,0.00099847,7.3598,14.856,6.5011,298.0,1.8325,90.0,75.0,100.0,1.8351,,0.0,44
109.6,0.00099584,7.3591,14.894,6.4983,298.0,1.8346,90.0,75.0,100.0,1.8344,,0.0,44
109.8,0.00097591,7.4034,14.932,6.4974,298.0,1.8366,90.0,75.0,100.0,1.8205,,0.0,44
110.0,0.00097552,7.411,14.97,6.4976,298.0,1.8386,90.0,75.0,100.0,1.8044,,0.0,44
110.2,0.00093404,7.4931,15.007,6.4991,297.99,1.8406,90.0,75.0,100.0,1.7818,,0.0,44
110.4,0.00092772,7.4957,15.044,6.5004,297.99,1.8425,90.0,75.0,100.0,1.7803,,0.0,44
110.6,0.00092654,7.4842,15.081,6.5008,297.99,1.8444,90.0,75.0,100.0,1.7845,,0.0,44
110.8,0.00096014,7.3908,15.118,6.4988,297.99,1.8463,90.0,75.0,100.0,1.8005,,0.0,44
111.0,0.00095391,7.3904,15.155,6.4982,297.99,1.8483,90.0,75.0,100.0,1.8048,,0.0,44
111.2,0.0009612,7.3621,15.192,6.4979,297.99,1.8502,90.0,75.0,100.0,1.8122,,0.0,44
111.4,0.00095414,7.3608,15.23,6.4983,297.99,1.8522,90.0,75.0,100.0,1.8096,,0.0,44
111.6,0.00094558,7.3839,15.267,6.4998,297.99,1.8541,90.0,75.0,100.0,1.7927,,0.0,44
111.8,0.00095987,7.3307,15.304,6.5017,297.99,1.8561,90.0,75.0,100.0,1.803,,0.0,44
112.0,0.00095086,7.3439,15.342,6.5024,297.99,1.858,90.0,75.0,100.0,1.7987,,0.0,44
